"","Rented.Bike.Count","Hour","Temperature..C.","Humidity...","Wind.speed..m.s.","Visibility..10m.","Dew.point.temperature..C.","Solar.Radiation..MJ.m2.","Rainfall.mm.","Snowfall..cm.","Seasons","Holiday","Functioning.Day"
"356",451,19,0.6,41,1.2,1550,-11.1,0,0,0,"4","0","1"
"357",320,20,0.9,42,1.2,1113,-10.5,0,0,0,"4","0","1"
"358",300,21,0.7,47,2.7,1283,-9.3,0,0,0,"4","0","1"
"359",296,22,-0.1,49,2,870,-9.5,0,0,0,"4","0","1"
"360",247,23,-1.3,60,2.5,792,-8,0,0,0,"4","0","1"
"361",217,0,-2.6,73,3.4,787,-6.7,0,0,0,"4","0","1"
"362",302,1,-3.4,76,2.9,582,-7,0,0,0,"4","0","1"
"363",228,2,-4.1,73,2.1,567,-8.2,0,0,0,"4","0","1"
"364",129,3,-4.5,71,1.6,651,-8.9,0,0,0,"4","0","1"
"365",80,4,-5,70,2.7,702,-9.6,0,0,0,"4","0","1"
"366",45,5,-5.6,72,2,662,-9.8,0,0,0,"4","0","1"
"367",66,6,-6.1,69,2.9,765,-10.8,0,0,0,"4","0","1"
"368",90,7,-6.7,64,2.1,977,-12.3,0,0,0,"4","0","1"
"369",190,8,-7.3,62,2.6,1112,-13.3,0,0,0,"4","0","1"
"370",195,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,"4","0","1"
"371",201,10,-6.2,42,2.3,1893,-17,0.52,0,0,"4","0","1"
"372",239,11,-5.2,30,4,1991,-20.1,0.86,0,0,"4","0","1"
"373",252,12,-4.1,28,3.8,1998,-19.9,1.08,0,0,"4","0","1"
"374",296,13,-3.7,23,4,1980,-21.8,1.12,0,0,"4","0","1"
"375",292,14,-3.4,22,4.3,1966,-22.1,1.07,0,0,"4","0","1"
"376",291,15,-3.3,22,5,2000,-22,0.86,0,0,"4","0","1"
"377",258,16,-3.3,24,3.5,2000,-21,0.54,0,0,"4","0","1"
"378",277,17,-4.6,26,2.6,2000,-21.2,0.17,0,0,"4","0","1"
"379",212,18,-5.3,28,3.5,2000,-21,0,0,0,"4","0","1"
"380",173,19,-6,32,2.4,2000,-20,0,0,0,"4","0","1"
"381",143,20,-6.6,37,3.4,2000,-18.9,0,0,0,"4","0","1"
"382",159,21,-7.1,39,3.2,2000,-18.7,0,0,0,"4","0","1"
"383",155,22,-7.6,41,1.6,2000,-18.6,0,0,0,"4","0","1"
"384",142,23,-8,41,2.2,2000,-18.9,0,0,0,"4","0","1"
"385",175,0,-8.1,41,2,2000,-19,0,0,0,"4","0","1"
"386",146,1,-8.4,40,1.6,2000,-19.6,0,0,0,"4","0","1"
"387",132,2,-8.7,40,2.8,2000,-19.8,0,0,0,"4","0","1"
"388",100,3,-9,40,3.1,2000,-20.1,0,0,0,"4","0","1"
"389",41,4,-9.5,40,1.9,2000,-20.6,0,0,0,"4","0","1"
"390",31,5,-9.7,41,3.1,2000,-20.5,0,0,0,"4","0","1"
"391",39,6,-9.9,42,2.3,2000,-20.4,0,0,0,"4","0","1"
"392",53,7,-10.2,42,2.3,2000,-20.6,0,0,0,"4","0","1"
"393",94,8,-10.7,43,0.9,2000,-20.8,0,0,0,"4","0","1"
"394",122,9,-10.5,38,1.1,1950,-22.1,0.19,0,0,"4","0","1"
"395",142,10,-8.5,31,1.5,1997,-22.6,0.58,0,0,"4","0","1"
"396",189,11,-7.2,29,1.8,1926,-22.2,0.88,0,0,"4","0","1"
"397",216,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,"4","0","1"
"398",223,13,-4.5,25,3.2,1989,-21.6,1.14,0,0,"4","0","1"
"399",268,14,-3.2,26,3.1,1933,-20,1.07,0,0,"4","0","1"
"400",278,15,-2.5,28,2,2000,-18.5,0.85,0,0,"4","0","1"
"401",256,16,-2.7,31,2.3,2000,-17.5,0.54,0,0,"4","0","1"
"402",266,17,-3.8,35,2.4,2000,-17,0.17,0,0,"4","0","1"
"403",204,18,-4.7,37,1.8,2000,-17.2,0.01,0,0,"4","0","1"
"404",157,19,-5.6,39,1.1,2000,-17.3,0,0,0,"4","0","1"
"405",166,20,-6,42,0.8,2000,-16.8,0,0,0,"4","0","1"
"406",168,21,-6.5,45,0.7,2000,-16.4,0,0,0,"4","0","1"
"407",172,22,-6.6,50,0.6,1990,-15.3,0,0,0,"4","0","1"
"408",138,23,-6.9,53,0.7,2000,-14.8,0,0,0,"4","0","1"
"409",151,0,-5.9,50,0.6,2000,-14.6,0,0,0,"4","0","1"
"410",97,1,-5.3,48,0.4,1664,-14.6,0,0,0,"4","0","1"
"411",38,2,-5,65,0.4,990,-10.5,0,0,0.2,"4","0","1"
"412",32,3,-5.3,76,1,767,-8.8,0,0.3,0.5,"4","0","1"
"413",29,4,-5.4,81,0.7,270,-8.1,0,0,0.7,"4","0","1"
"414",27,5,-5.3,81,0.9,923,-8,0,0,0.8,"4","0","1"
"415",45,6,-5.2,85,0.9,271,-7.3,0,0.4,1.3,"4","0","1"
"416",96,7,-5,85,0.7,186,-7.1,0,0,1.8,"4","0","1"
"417",146,8,-4.6,86,1.2,508,-6.5,0,0,2,"4","0","1"
"418",52,9,-4.3,89,1,59,-5.8,0,1.6,4,"4","0","1"
"426",175,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,"4","0","1"
"427",281,18,0,88,0.6,277,-1.7,0,0,2.7,"4","0","1"
"428",198,19,1.3,65,1.1,1122,-4.5,0,0,2.7,"4","0","1"
"429",165,20,3.3,65,3.2,1172,-2.6,0,0,2.7,"4","0","1"
"430",148,21,2.8,73,2.4,831,-1.5,0,0,2.6,"4","0","1"
"431",160,22,1.5,82,2.4,537,-1.2,0,0,2.6,"4","0","1"
"432",128,23,0.1,81,2.9,551,-2.7,0,0,2.6,"4","0","1"
"433",122,0,-1,73,2.3,881,-5.2,0,0,2.6,"4","0","1"
"434",122,1,-2,72,0.8,979,-6.3,0,0,2.6,"4","0","1"
"435",93,2,-2.7,72,0.9,990,-7,0,0,2.6,"4","0","1"
"436",55,3,-2.8,58,1.6,1315,-9.9,0,0,2.6,"4","0","1"
"437",39,4,-2.9,59,1.8,1286,-9.8,0,0,2.6,"4","0","1"
"438",55,5,-3.9,66,0.7,1209,-9.3,0,0,2.6,"4","0","1"
"439",78,6,-4.3,70,1.6,1169,-8.9,0,0,2.6,"4","0","1"
"440",165,7,-4.4,64,2.8,1367,-10.1,0,0,2.6,"4","0","1"
"441",390,8,-5.2,58,2.2,1594,-12.1,0,0,2.5,"4","0","1"
"442",199,9,-5.3,48,2.6,1810,-14.6,0.18,0,2.5,"4","0","1"
"443",151,10,-4.6,41,2.8,1815,-15.8,0.57,0,2.5,"4","0","1"
"444",174,11,-3.5,35,2.2,1742,-16.7,0.87,0,2.5,"4","0","1"
"445",191,12,-2.5,31,2.6,1778,-17.3,1.08,0,2.3,"4","0","1"
"446",189,13,-2.2,25,3.2,1970,-19.6,1.17,0,2.2,"4","0","1"
"447",178,14,-2.2,23,3.7,1971,-20.5,1.09,0,2.2,"4","0","1"
"448",195,15,-1.3,26,3,2000,-18.3,0.91,0,2.1,"4","0","1"
"449",211,16,-1.8,31,3.1,1993,-16.7,0.56,0,2,"4","0","1"
"450",256,17,-2.7,35,1.8,2000,-16,0.18,0,2,"4","0","1"
"451",384,18,-3.8,42,3.3,2000,-14.8,0,0,2,"4","0","1"
"452",276,19,-4.5,51,2,2000,-13.1,0,0,2,"4","0","1"
"453",225,20,-4.9,55,2,2000,-12.5,0,0,2,"4","0","1"
"454",224,21,-5,57,1.9,2000,-12.2,0,0,2,"4","0","1"
"455",213,22,-5.5,56,1.5,2000,-12.9,0,0,2,"4","0","1"
"456",149,23,-5.8,57,1.7,2000,-12.9,0,0,2,"4","0","1"
"457",142,0,-6.5,63,1.5,1666,-12.3,0,0,2,"4","0","1"
"458",172,1,-7.3,67,1.1,1593,-12.3,0,0,2,"4","0","1"
"459",108,2,-7.8,68,0.9,1642,-12.6,0,0,2,"4","0","1"
"460",71,3,-8.1,70,1.3,1557,-12.6,0,0,2,"4","0","1"
"461",38,4,-8.5,73,1,1723,-12.4,0,0,2,"4","0","1"
"462",56,5,-8.3,67,0.9,1566,-13.3,0,0,2,"4","0","1"
"463",97,6,-8.2,66,0.9,1718,-13.4,0,0,2,"4","0","1"
"464",213,7,-8.1,67,0.9,1737,-13.1,0,0,2,"4","0","1"
"465",466,8,-7.8,65,1.1,1738,-13.2,0,0,2,"4","0","1"
"466",239,9,-6.7,62,1.1,1749,-12.7,0.09,0,2,"4","0","1"
"467",162,10,-5.4,56,1.1,1751,-12.8,0.28,0,2,"4","0","1"
"468",204,11,-4.2,51,1.1,1772,-12.8,0.4,0,1.9,"4","0","1"
"469",209,12,-3.2,49,1.3,1723,-12.4,0.53,0,1.9,"4","0","1"
"470",228,13,-1.3,43,1,1777,-12.3,0.8,0,1.7,"4","0","1"
"471",243,14,-0.5,44,1,1793,-11.2,0.71,0,1.7,"4","0","1"
"472",240,15,-0.2,45,1,1852,-10.7,0.41,0,1.6,"4","0","1"
"473",225,16,-0.5,48,1.1,1722,-10.1,0.12,0,1.6,"4","0","1"
"474",237,17,-0.9,70,1.1,299,-5.6,0.02,0,2.2,"4","0","1"
"475",329,18,-1.4,79,1.6,702,-4.5,0,0.1,2.2,"4","0","1"
"476",190,19,-1.5,81,1.8,751,-4.3,0,0,2.2,"4","0","1"
"477",165,20,-1.9,86,0.9,700,-3.9,0,0,2.4,"4","0","1"
"478",197,21,-2,83,1.2,904,-4.5,0,0.1,2.4,"4","0","1"
"479",184,22,-1.6,82,0.4,929,-4.2,0,0,2.3,"4","0","1"
"480",153,23,-1.1,87,1.4,349,-2.9,0,0,2.2,"4","0","1"
"481",166,0,-1.3,90,2,259,-2.7,0,0,2.2,"4","0","1"
"482",189,1,-1.8,90,1.6,263,-3.2,0,0,2.2,"4","0","1"
"483",132,2,-2.2,88,1.4,348,-3.9,0,0,2.2,"4","0","1"
"484",79,3,-2.9,89,1.3,288,-4.4,0,0,2.2,"4","0","1"
"485",58,4,-3.6,91,1.2,241,-4.8,0,0,2.2,"4","0","1"
"486",49,5,-4.3,91,1.5,233,-5.5,0,0,2.2,"4","0","1"
"487",84,6,-4.8,91,1.1,266,-6,0,0,2.2,"4","0","1"
"488",178,7,-5.3,90,1.1,311,-6.6,0,0,2.2,"4","0","1"
"489",423,8,-5.6,89,0.9,371,-7.1,0,0,2.2,"4","0","1"
"490",265,9,-5.3,88,0.4,463,-6.9,0.21,0,2.2,"4","0","1"
"491",169,10,-3,71,0.7,608,-7.5,0.67,0,2.1,"4","0","1"
"492",243,11,-0.7,62,0.7,519,-7,0.77,0,2,"4","0","1"
"493",290,12,1.9,40,2,1835,-10.3,1.04,0,1.9,"4","0","1"
"494",285,13,3.2,42,1.8,1349,-8.5,1.08,0,1.8,"4","0","1"
"495",255,14,4.3,47,2.3,953,-6,0.96,0,1.6,"4","0","1"
"496",316,15,4.4,46,1.4,1113,-6.2,0.78,0,1,"4","0","1"
"497",301,16,4.1,51,1.8,1112,-5.1,0.48,0,0.9,"4","0","1"
"498",366,17,2.9,60,1.3,1193,-4.1,0.16,0,0.8,"4","0","1"
"499",531,18,1.7,64,1.3,1140,-4.3,0,0,0.8,"4","0","1"
"500",355,19,0.8,71,0.9,923,-3.8,0,0,0.8,"4","0","1"
"501",288,20,0.2,72,0.7,990,-4.2,0,0,0.8,"4","0","1"
"502",248,21,-0.4,74,0.6,1065,-4.4,0,0,0.8,"4","0","1"
"503",252,22,-1.1,78,0.6,865,-4.4,0,0,0.8,"4","0","1"
"504",212,23,-1.5,79,0.6,821,-4.6,0,0,0.8,"4","0","1"
"505",196,0,-1.7,79,0.5,794,-4.8,0,0,0.8,"4","1","1"
"506",250,1,-1.6,79,0.6,784,-4.7,0,0,0.8,"4","1","1"
"507",161,2,-1.1,79,0.7,736,-4.2,0,0,0.8,"4","1","1"
"508",99,3,-0.6,76,0.5,789,-4.3,0,0,0.7,"4","1","1"
"509",64,4,-0.3,76,0.9,760,-4,0,0,0.7,"4","1","1"
"510",76,5,-0.2,73,0.8,880,-4.4,0,0,0.7,"4","1","1"
"511",114,6,-0.1,71,0.8,895,-4.7,0,0,0.7,"4","1","1"
"512",283,7,-0.3,72,0.7,919,-4.7,0,0,0.7,"4","1","1"
"513",544,8,-0.4,69,0.5,904,-5.4,0,0,0.7,"4","1","1"
"514",298,9,0.3,67,0.7,897,-5.1,0.03,0,0.6,"4","1","1"
"515",248,10,1.4,64,1,897,-4.6,0.25,0,0.5,"4","1","1"
"516",278,11,3.1,57,0.8,804,-4.6,0.63,0,0,"4","1","1"
"517",301,12,4.5,56,0.8,836,-3.5,0.71,0,0,"4","1","1"
"518",320,13,5.4,55,1.2,820,-2.9,0.66,0,0,"4","1","1"
"519",326,14,5.9,55,0.6,779,-2.4,0.48,0,0,"4","1","1"
"520",386,15,6.5,55,0.9,801,-1.9,0.38,0,0,"4","1","1"
"521",416,16,6,58,0.7,732,-1.6,0.19,0,0,"4","1","1"
"522",477,17,5.4,61,1.3,691,-1.5,0.08,0,0,"4","1","1"
"523",671,18,4.9,63,0.6,677,-1.5,0,0,0,"4","1","1"
"524",481,19,5.2,64,0.7,691,-1,0,0,0,"4","1","1"
"525",323,20,5.9,67,1.3,779,0.2,0,0,0,"4","1","1"
"526",309,21,6.1,70,2.2,763,1,0,0,0,"4","1","1"
"527",314,22,6.1,70,2.7,806,1,0,0,0,"4","1","1"
"528",249,23,5.8,74,2.5,832,1.5,0,0,0,"4","1","1"
"529",282,0,5.8,75,1.9,788,1.7,0,0,0,"4","0","1"
"530",337,1,5.7,75,1.7,706,1.6,0,0,0,"4","0","1"
"531",312,2,5.6,76,1.6,641,1.6,0,0,0,"4","0","1"
"532",230,3,5.4,77,1.6,583,1.6,0,0,0,"4","0","1"
"533",120,4,5.3,79,0.9,506,1.9,0,0,0,"4","0","1"
"534",59,5,5,81,1.2,425,2,0,0,0,"4","0","1"
"535",63,6,5.1,81,1.3,375,2.1,0,0,0,"4","0","1"
"536",99,7,5.1,82,0.7,334,2.2,0,0,0,"4","0","1"
"537",188,8,5.1,83,0.9,297,2.4,0,0,0,"4","0","1"
"538",239,9,5.2,84,0.7,226,2.7,0.03,0,0,"4","0","1"
"539",235,10,5.4,82,1.2,215,2.5,0.13,0,0,"4","0","1"
"540",282,11,5.7,81,1.1,192,2.6,0.18,0,0,"4","0","1"
"541",325,12,7,72,1.9,246,2.2,0.64,0,0,"4","0","1"
"542",423,13,7.7,68,1,249,2.1,0.58,0,0,"4","0","1"
"543",405,14,8.6,63,1.6,263,1.9,0.72,0,0,"4","0","1"
"544",443,15,8.6,64,1.5,269,2.1,0.57,0,0,"4","0","1"
"545",473,16,8.2,64,1,281,1.7,0.32,0,0,"4","0","1"
"546",453,17,7.7,67,0.9,264,1.9,0.11,0,0,"4","0","1"
"547",340,18,6.6,73,0.4,229,2,0,0,0,"4","0","1"
"548",260,19,6,76,1.1,219,2,0,0,0,"4","0","1"
"549",258,20,5.9,75,1.5,222,1.7,0,0,0,"4","0","1"
"550",279,21,5.6,77,0.9,212,1.8,0,0,0,"4","0","1"
"551",282,22,5.3,79,0.6,200,1.9,0,0,0,"4","0","1"
"552",237,23,5.5,80,0.6,185,2.3,0,0,0,"4","0","1"
"553",266,0,5.6,78,0.6,196,2,0,0,0,"4","1","1"
"554",251,1,5.6,78,0.5,197,2,0,0,0,"4","1","1"
"555",196,2,5.4,80,0.9,190,2.2,0,0,0,"4","1","1"
"556",149,3,5.2,82,0.8,190,2.3,0,0,0,"4","1","1"
"557",79,4,5.2,82,0.7,189,2.3,0,0,0,"4","1","1"
"558",44,5,5.1,82,0.6,185,2.2,0,0,0,"4","1","1"
"559",12,6,4.9,84,1.3,159,2.4,0,0.1,0,"4","1","1"
"560",3,7,4.7,89,1.1,100,3,0,0,0,"4","1","1"
"561",4,8,4.6,91,1.7,95,3.2,0,0,0,"4","1","1"
"562",3,9,4.6,94,0.9,90,3.7,0,6.4,0,"4","1","1"
"563",4,10,4.8,96,0.6,87,4.2,0.04,0,0,"4","1","1"
"564",9,11,4.6,95,0.8,156,3.8,0.05,0,0,"4","1","1"
"565",4,12,4.1,91,0.8,404,2.7,0.07,9.5,0,"4","1","1"
"566",7,13,3.7,90,0.7,744,2.2,0.15,0,0,"4","1","1"
"567",28,14,3.3,90,2.5,561,1.8,0.19,0,0,"4","1","1"
"568",38,15,2.9,90,2,380,1.4,0.08,3.5,0,"4","1","1"
"569",54,16,2.3,91,3.3,270,0.9,0.07,0,0,"4","1","1"
"570",104,17,2.2,86,2.6,605,0,0.04,0,0,"4","1","1"
"571",128,18,1.9,82,4.3,699,-0.8,0.01,0.5,0,"4","1","1"
"572",132,19,1.1,68,4.4,695,-4.1,0,0,0,"4","1","1"
"573",116,20,0.6,67,3.3,506,-4.8,0,0,0,"4","1","1"
"574",145,21,0.4,69,3.5,477,-4.6,0,0,0,"4","1","1"
"575",110,22,0.2,69,2.7,565,-4.8,0,0,0,"4","1","1"
"576",128,23,0,63,3.2,884,-6.2,0,0,0,"4","1","1"
"577",160,0,-0.6,64,2.4,1010,-6.5,0,0,0,"4","1","1"
"578",132,1,-1.2,57,4.3,1429,-8.6,0,0,0,"4","1","1"
"579",115,2,-1.8,53,4.1,1825,-10.1,0,0,0,"4","1","1"
"580",100,3,-2.3,52,3.4,1947,-10.8,0,0,0,"4","1","1"
"581",72,4,-3,51,3.2,2000,-11.7,0,0,0,"4","1","1"
"582",32,5,-3.7,51,2.6,2000,-12.3,0,0,0,"4","1","1"
"583",59,6,-4.1,50,3,2000,-13,0,0,0,"4","1","1"
"584",61,7,-4.6,46,2.8,2000,-14.4,0,0,0,"4","1","1"
"585",94,8,-4.9,44,3,2000,-15.3,0,0,0,"4","1","1"
"586",107,9,-4.6,40,3.5,2000,-16.1,0.18,0,0,"4","1","1"
"587",133,10,-3.7,35,3.7,1937,-16.9,0.57,0,0,"4","1","1"
"588",179,11,-2.8,35,2.9,1984,-16.1,0.87,0,0,"4","1","1"
"589",221,12,-1.6,33,2.5,1874,-15.8,1.18,0,0,"4","1","1"
"590",244,13,-1.5,33,3.8,2000,-15.7,1.18,0,0,"4","1","1"
"591",274,14,-0.4,31,2,2000,-15.5,1.1,0,0,"4","1","1"
"592",319,15,0.4,28,2.5,2000,-16,0.9,0,0,"4","1","1"
"593",272,16,0.4,27,2,2000,-16.4,0.58,0,0,"4","1","1"
"594",260,17,-0.7,29,2,2000,-16.5,0.21,0,0,"4","1","1"
"595",237,18,-1.6,33,2,2000,-15.8,0,0,0,"4","1","1"
"596",184,19,-1.8,41,2.1,2000,-13.3,0,0,0,"4","1","1"
"597",181,20,-2.1,49,1.7,2000,-11.4,0,0,0,"4","1","1"
"598",185,21,-1.7,51,1.7,2000,-10.5,0,0,0,"4","1","1"
"599",176,22,-1.3,53,1.7,2000,-9.6,0,0,0,"4","1","1"
"600",169,23,-1,55,1.9,2000,-8.9,0,0,0,"4","1","1"
"601",178,0,-1.4,58,1,1880,-8.6,0,0,0,"4","0","1"
"602",127,1,-1.5,62,1.3,2000,-7.8,0,0,0,"4","0","1"
"603",85,2,-2.1,69,1,1995,-7,0,0,0,"4","0","1"
"604",72,3,-2.6,70,1,1992,-7.3,0,0,0,"4","0","1"
"605",49,4,-2.6,72,1.4,1929,-6.9,0,0,0,"4","0","1"
"606",65,5,-2.9,77,0.8,1833,-6.3,0,0,0,"4","0","1"
"607",120,6,-2.8,73,0.7,1906,-6.9,0,0,0,"4","0","1"
"608",296,7,-2.9,73,1.9,1911,-7,0,0,0,"4","0","1"
"609",578,8,-2.7,68,2.2,1919,-7.7,0,0,0,"4","0","1"
"610",293,9,-2.8,52,2.9,1895,-11.3,0.16,0,0,"4","0","1"
"611",180,10,-2.2,36,4.1,1930,-15.2,0.53,0,0,"4","0","1"
"612",250,11,-2.1,28,4.9,1887,-18.2,0.87,0,0,"4","0","1"
"613",262,12,-1.3,23,4,2000,-19.8,1.09,0,0,"4","0","1"
"614",262,13,-2,15,4.7,1970,-25.2,1.18,0,0,"4","0","1"
"615",271,14,-1.6,20,4.3,2000,-21.6,1.11,0,0,"4","0","1"
"616",246,15,-1.9,17,5,2000,-23.7,0.93,0,0,"4","0","1"
"617",282,16,-1.9,17,3.3,2000,-23.7,0.61,0,0,"4","0","1"
"618",350,17,-3.6,20,3.7,2000,-23.3,0.23,0,0,"4","0","1"
"619",481,18,-4.7,23,3.4,2000,-22.7,0.01,0,0,"4","0","1"
"620",317,19,-5.4,27,3,2000,-21.5,0,0,0,"4","0","1"
"621",252,20,-6.1,32,4.7,2000,-20.1,0,0,0,"4","0","1"
"622",220,21,-6.6,39,3.2,2000,-18.2,0,0,0,"4","0","1"
"623",213,22,-7.2,38,3.1,2000,-19.1,0,0,0,"4","0","1"
"624",156,23,-7.5,37,3.1,2000,-19.7,0,0,0,"4","0","1"
"625",133,0,-7.9,37,2.2,2000,-20,0,0,0,"4","0","1"
"626",142,1,-8.2,39,1.8,2000,-19.7,0,0,0,"4","0","1"
"627",93,2,-8.6,37,1.5,2000,-20.7,0,0,0,"4","0","1"
"628",81,3,-9.1,37,1,2000,-21.1,0,0,0,"4","0","1"
"629",55,4,-9.1,33,2.3,2000,-22.4,0,0,0,"4","0","1"
"630",66,5,-9.4,36,1.9,2000,-21.7,0,0,0,"4","0","1"
"631",105,6,-9.8,37,1.7,2000,-21.7,0,0,0,"4","0","1"
"632",262,7,-10.1,38,2.3,2000,-21.7,0,0,0,"4","0","1"
"633",502,8,-10.2,35,1.8,2000,-22.7,0,0,0,"4","0","1"
"634",279,9,-9.8,33,2,1997,-23,0.17,0,0,"4","0","1"
"635",146,10,-8.5,29,2.4,1992,-23.4,0.56,0,0,"4","0","1"
"636",213,11,-6.8,28,2.1,1986,-22.3,0.88,0,0,"4","0","1"
"637",230,12,-5.5,21,2.1,1941,-24.4,1.08,0,0,"4","0","1"
"638",258,13,-4.7,18,3.7,2000,-25.4,1.16,0,0,"4","0","1"
"639",231,14,-4,18,2.4,2000,-24.8,1.09,0,0,"4","0","1"
"640",228,15,-3.1,16,2.2,2000,-25.4,0.9,0,0,"4","0","1"
"641",269,16,-3.2,23,2.7,2000,-21.4,0.57,0,0,"4","0","1"
"642",314,17,-4.2,26,2.2,2000,-20.8,0.2,0,0,"4","0","1"
"643",466,18,-5.2,32,2.2,2000,-19.3,0,0,0,"4","0","1"
"644",315,19,-5.5,31,2.1,2000,-19.9,0,0,0,"4","0","1"
"645",262,20,-5.9,34,0.9,2000,-19.2,0,0,0,"4","0","1"
"646",242,21,-6.4,34,1.2,2000,-19.7,0,0,0,"4","0","1"
"647",243,22,-6.4,36,1.3,2000,-19,0,0,0,"4","0","1"
"648",216,23,-6.3,39,0.9,2000,-18,0,0,0,"4","0","1"
"649",164,0,-6.5,41,1.7,2000,-17.6,0,0,0,"4","0","1"
"650",169,1,-6.6,39,1.4,2000,-18.2,0,0,0,"4","0","1"
"651",163,2,-6.6,34,1.8,2000,-19.8,0,0,0,"4","0","1"
"652",86,3,-6,32,2.5,2000,-20,0,0,0,"4","0","1"
"653",50,4,-5.8,32,1.6,2000,-19.8,0,0,0,"4","0","1"
"654",61,5,-5.7,28,1.2,2000,-21.3,0,0,0,"4","0","1"
"655",103,6,-5.5,24,0.5,2000,-22.9,0,0,0,"4","0","1"
"656",257,7,-5,31,0.5,2000,-19.5,0,0,0,"4","0","1"
"657",554,8,-4.7,30,0.6,2000,-19.6,0,0,0,"4","0","1"
"658",326,9,-4.3,38,0.7,1877,-16.5,0.04,0,0,"4","0","1"
"659",225,10,-3.4,33,1.3,1863,-17.4,0.33,0,0,"4","0","1"
"660",288,11,-2.1,34,1,1868,-15.8,0.65,0,0,"4","0","1"
"661",286,12,-0.8,38,1,1686,-13.3,0.75,0,0,"4","0","1"
"662",301,13,0.8,46,1.4,1598,-9.5,0.8,0,0,"4","0","1"
"663",311,14,0.8,55,1.8,1132,-7.2,0.59,0,0,"4","0","1"
"664",303,15,0.4,57,2.4,1179,-7.1,0.36,0,0,"4","0","1"
"665",390,16,0.3,57,2.3,1204,-7.2,0.19,0,0,"4","0","1"
"666",407,17,0.2,58,2,1159,-7.1,0.08,0,0,"4","0","1"
"667",552,18,-0.6,62,1.6,1129,-6.9,0,0,0,"4","0","1"
"668",402,19,-0.4,62,0.9,1103,-6.8,0,0,0,"4","0","1"
"669",319,20,-0.3,62,1.3,1040,-6.7,0,0,0,"4","0","1"
"670",332,21,-0.2,62,0.6,986,-6.6,0,0,0,"4","0","1"
"671",285,22,0,63,1.3,968,-6.2,0,0,0,"4","0","1"
"672",260,23,0.1,63,1.1,1003,-6.1,0,0,0,"4","0","1"
"673",233,0,0.2,63,0.7,925,-6,0,0,0,"4","0","1"
"674",269,1,0.3,63,0.7,760,-5.9,0,0,0,"4","0","1"
"675",210,2,0.5,63,1,691,-5.7,0,0,0,"4","0","1"
"676",135,3,0.6,64,0.4,731,-5.4,0,0,0,"4","0","1"
"677",85,4,0.6,65,0.4,712,-5.2,0,0,0,"4","0","1"
"678",67,5,0.7,66,0.7,687,-4.9,0,0,0,"4","0","1"
"679",128,6,0.8,68,0.6,673,-4.4,0,0,0,"4","0","1"
"680",289,7,0.9,67,0.6,658,-4.5,0,0,0,"4","0","1"
"681",636,8,1,68,0.6,624,-4.2,0,0,0,"4","0","1"
"682",353,9,1.2,67,0.2,591,-4.2,0.06,0,0,"4","0","1"
"683",252,10,1.9,65,0.3,562,-3.9,0.17,0,0,"4","0","1"
"684",317,11,3.1,62,1.1,517,-3.4,0.29,0,0,"4","0","1"
"685",363,12,4.3,62,1.6,472,-2.3,0.52,0,0,"4","0","1"
"686",370,13,5.2,58,2.5,435,-2.4,0.81,0,0,"4","0","1"
"687",419,14,5.7,54,3.5,418,-2.9,0.83,0,0,"4","0","1"
"688",426,15,5.7,53,2.7,408,-3.1,0.65,0,0,"4","0","1"
"689",504,16,5.4,56,2.2,396,-2.6,0.39,0,0,"4","0","1"
"690",534,17,4.5,59,1.6,384,-2.8,0.14,0,0,"4","0","1"
"691",574,18,3.6,62,1.4,389,-3,0.01,0,0,"4","0","1"
"692",395,19,2.7,68,1.2,348,-2.6,0,0,0,"4","0","1"
"693",292,20,1.7,73,0.5,332,-2.6,0,0,0,"4","0","1"
"694",282,21,1,77,1.5,297,-2.5,0,0,0,"4","0","1"
"695",294,22,0.8,77,1.4,293,-2.7,0,0,0,"4","0","1"
"696",236,23,0.3,80,0.8,264,-2.7,0,0,0,"4","0","1"
"697",240,0,-0.4,83,1.2,247,-2.9,0,0,0,"4","0","1"
"698",234,1,-0.5,83,0.7,244,-3,0,0,0,"4","0","1"
"699",192,2,-0.9,84,0.6,230,-3.2,0,0,0,"4","0","1"
"700",127,3,-1.1,83,0.8,237,-3.6,0,0,0,"4","0","1"
"701",86,4,-1.1,83,0.7,242,-3.6,0,0,0,"4","0","1"
"702",52,5,-1.2,81,0.8,258,-4,0,0,0,"4","0","1"
"703",62,6,-1.1,81,1,253,-3.9,0,0,0,"4","0","1"
"704",88,7,-0.7,79,0.7,259,-3.8,0,0,0,"4","0","1"
"705",162,8,-0.4,78,0.5,249,-3.7,0,0,0,"4","0","1"
"706",224,9,0.2,76,1.3,249,-3.5,0.03,0,0,"4","0","1"
"707",208,10,0.8,73,0.5,248,-3.4,0.15,0,0,"4","0","1"
"708",237,11,2,69,1,257,-3.1,0.32,0,0,"4","0","1"
"709",274,12,3.2,64,0.8,258,-2.9,0.47,0,0,"4","0","1"
"710",333,13,4,62,1,256,-2.6,0.51,0,0,"4","0","1"
"711",356,14,4.3,60,1.2,272,-2.7,0.4,0,0,"4","0","1"
"712",337,15,4.3,61,0.7,274,-2.5,0.23,0,0,"4","0","1"
